candidat_id,filiere_code,parcours_id,age,sexe,serie,moyenne_generale,preferences_env,objectif_professionnel,filiere_nom,filiere_parcours_id,filiere_parcours_nom,filiere_secteur,target,nombre_competences,nombre_matieres_fortes,nombre_matieres_faibles,nombre_centres_interet
STD_2026_0008,EMP,P5,20,M,Technique,14.44,Sur le terrain / Chantier,Administrateur Réseaux & TIC,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0008,FIC,P5,20,M,Technique,14.44,Sur le terrain / Chantier,Administrateur Réseaux & TIC,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0009,AEE,P1,17,F,A,13.47,Laboratoire & R&D,Data Analyst,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0009,IAA,P1,17,F,A,13.47,Laboratoire & R&D,Data Analyst,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0009,PIP,P1,17,F,A,13.47,Laboratoire & R&D,Data Analyst,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0009,EMII,P2,17,F,A,13.47,Laboratoire & R&D,Data Analyst,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0009,GCA,P2,17,F,A,13.47,Laboratoire & R&D,Data Analyst,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0009,ICMP,P2,17,F,A,13.47,Laboratoire & R&D,Data Analyst,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0009,ESIIA,P3,17,F,A,13.47,Laboratoire & R&D,Data Analyst,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0009,IGGLIA,P3,17,F,A,13.47,Laboratoire & R&D,Data Analyst,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0009,IMTICIA,P3,17,F,A,13.47,Laboratoire & R&D,Data Analyst,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0009,ISAIA,P3,17,F,A,13.47,Laboratoire & R&D,Data Analyst,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,1,3,2,2,2
STD_2026_0009,TEE,P4,17,F,A,13.47,Laboratoire & R&D,Data Analyst,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0009,TEH,P4,17,F,A,13.47,Laboratoire & R&D,Data Analyst,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0009,CAA,P5,17,F,A,13.47,Laboratoire & R&D,Data Analyst,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0009,DTJA,P5,17,F,A,13.47,Laboratoire & R&D,Data Analyst,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0009,EMP,P5,17,F,A,13.47,Laboratoire & R&D,Data Analyst,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0009,FIC,P5,17,F,A,13.47,Laboratoire & R&D,Data Analyst,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0010,AEE,P1,19,M,A1,13.88,Sur le terrain / Chantier,Chef de projet Développement Durable,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0010,IAA,P1,19,M,A1,13.88,Sur le terrain / Chantier,Chef de projet Développement Durable,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0010,PIP,P1,19,M,A1,13.88,Sur le terrain / Chantier,Chef de projet Développement Durable,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0010,EMII,P2,19,M,A1,13.88,Sur le terrain / Chantier,Chef de projet Développement Durable,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0010,GCA,P2,19,M,A1,13.88,Sur le terrain / Chantier,Chef de projet Développement Durable,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0010,ICMP,P2,19,M,A1,13.88,Sur le terrain / Chantier,Chef de projet Développement Durable,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0010,ESIIA,P3,19,M,A1,13.88,Sur le terrain / Chantier,Chef de projet Développement Durable,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0010,IGGLIA,P3,19,M,A1,13.88,Sur le terrain / Chantier,Chef de projet Développement Durable,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0010,IMTICIA,P3,19,M,A1,13.88,Sur le terrain / Chantier,Chef de projet Développement Durable,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0010,ISAIA,P3,19,M,A1,13.88,Sur le terrain / Chantier,Chef de projet Développement Durable,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0010,TEE,P4,19,M,A1,13.88,Sur le terrain / Chantier,Chef de projet Développement Durable,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,1,3,2,2,2
STD_2026_0010,TEH,P4,19,M,A1,13.88,Sur le terrain / Chantier,Chef de projet Développement Durable,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0010,CAA,P5,19,M,A1,13.88,Sur le terrain / Chantier,Chef de projet Développement Durable,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0010,DTJA,P5,19,M,A1,13.88,Sur le terrain / Chantier,Chef de projet Développement Durable,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0010,EMP,P5,19,M,A1,13.88,Sur le terrain / Chantier,Chef de projet Développement Durable,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0010,FIC,P5,19,M,A1,13.88,Sur le terrain / Chantier,Chef de projet Développement Durable,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0011,AEE,P1,16,F,A2,11.87,Entreprise industrielle,Responsable d'Agence de Voyage,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0011,IAA,P1,16,F,A2,11.87,Entreprise industrielle,Responsable d'Agence de Voyage,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0011,PIP,P1,16,F,A2,11.87,Entreprise industrielle,Responsable d'Agence de Voyage,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0011,EMII,P2,16,F,A2,11.87,Entreprise industrielle,Responsable d'Agence de Voyage,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0011,GCA,P2,16,F,A2,11.87,Entreprise industrielle,Responsable d'Agence de Voyage,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0011,ICMP,P2,16,F,A2,11.87,Entreprise industrielle,Responsable d'Agence de Voyage,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0011,ESIIA,P3,16,F,A2,11.87,Entreprise industrielle,Responsable d'Agence de Voyage,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0011,IGGLIA,P3,16,F,A2,11.87,Entreprise industrielle,Responsable d'Agence de Voyage,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0011,IMTICIA,P3,16,F,A2,11.87,Entreprise industrielle,Responsable d'Agence de Voyage,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0011,ISAIA,P3,16,F,A2,11.87,Entreprise industrielle,Responsable d'Agence de Voyage,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0011,TEE,P4,16,F,A2,11.87,Entreprise industrielle,Responsable d'Agence de Voyage,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0011,TEH,P4,16,F,A2,11.87,Entreprise industrielle,Responsable d'Agence de Voyage,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,1,3,2,2,2
STD_2026_0011,CAA,P5,16,F,A2,11.87,Entreprise industrielle,Responsable d'Agence de Voyage,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0011,DTJA,P5,16,F,A2,11.87,Entreprise industrielle,Responsable d'Agence de Voyage,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0011,EMP,P5,16,F,A2,11.87,Entreprise industrielle,Responsable d'Agence de Voyage,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0011,FIC,P5,16,F,A2,11.87,Entreprise industrielle,Responsable d'Agence de Voyage,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0012,AEE,P1,21,F,L,12.89,Entreprise industrielle,Chef de Produit Marketing,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0012,IAA,P1,21,F,L,12.89,Entreprise industrielle,Chef de Produit Marketing,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0012,PIP,P1,21,F,L,12.89,Entreprise industrielle,Chef de Produit Marketing,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0012,EMII,P2,21,F,L,12.89,Entreprise industrielle,Chef de Produit Marketing,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0012,GCA,P2,21,F,L,12.89,Entreprise industrielle,Chef de Produit Marketing,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0012,ICMP,P2,21,F,L,12.89,Entreprise industrielle,Chef de Produit Marketing,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0012,ESIIA,P3,21,F,L,12.89,Entreprise industrielle,Chef de Produit Marketing,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0012,IGGLIA,P3,21,F,L,12.89,Entreprise industrielle,Chef de Produit Marketing,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0012,IMTICIA,P3,21,F,L,12.89,Entreprise industrielle,Chef de Produit Marketing,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0012,ISAIA,P3,21,F,L,12.89,Entreprise industrielle,Chef de Produit Marketing,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0012,TEE,P4,21,F,L,12.89,Entreprise industrielle,Chef de Produit Marketing,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0012,TEH,P4,21,F,L,12.89,Entreprise industrielle,Chef de Produit Marketing,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0012,CAA,P5,21,F,L,12.89,Entreprise industrielle,Chef de Produit Marketing,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,1,3,2,2,2
STD_2026_0012,DTJA,P5,21,F,L,12.89,Entreprise industrielle,Chef de Produit Marketing,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0012,EMP,P5,21,F,L,12.89,Entreprise industrielle,Chef de Produit Marketing,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0012,FIC,P5,21,F,L,12.89,Entreprise industrielle,Chef de Produit Marketing,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0013,AEE,P1,20,F,C,15.19,Sur le terrain / Chantier,Gestionnaire de Contrats,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0013,IAA,P1,20,F,C,15.19,Sur le terrain / Chantier,Gestionnaire de Contrats,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0013,PIP,P1,20,F,C,15.19,Sur le terrain / Chantier,Gestionnaire de Contrats,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0013,EMII,P2,20,F,C,15.19,Sur le terrain / Chantier,Gestionnaire de Contrats,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0013,GCA,P2,20,F,C,15.19,Sur le terrain / Chantier,Gestionnaire de Contrats,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0013,ICMP,P2,20,F,C,15.19,Sur le terrain / Chantier,Gestionnaire de Contrats,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0013,ESIIA,P3,20,F,C,15.19,Sur le terrain / Chantier,Gestionnaire de Contrats,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0013,IGGLIA,P3,20,F,C,15.19,Sur le terrain / Chantier,Gestionnaire de Contrats,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0013,IMTICIA,P3,20,F,C,15.19,Sur le terrain / Chantier,Gestionnaire de Contrats,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0013,ISAIA,P3,20,F,C,15.19,Sur le terrain / Chantier,Gestionnaire de Contrats,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0013,TEE,P4,20,F,C,15.19,Sur le terrain / Chantier,Gestionnaire de Contrats,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0013,TEH,P4,20,F,C,15.19,Sur le terrain / Chantier,Gestionnaire de Contrats,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0013,CAA,P5,20,F,C,15.19,Sur le terrain / Chantier,Gestionnaire de Contrats,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0013,DTJA,P5,20,F,C,15.19,Sur le terrain / Chantier,Gestionnaire de Contrats,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,1,3,2,2,2
STD_2026_0013,EMP,P5,20,F,C,15.19,Sur le terrain / Chantier,Gestionnaire de Contrats,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0013,FIC,P5,20,F,C,15.19,Sur le terrain / Chantier,Gestionnaire de Contrats,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0014,AEE,P1,19,F,D,14.21,Entreprise industrielle,Scrum Master,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0014,IAA,P1,19,F,D,14.21,Entreprise industrielle,Scrum Master,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0014,PIP,P1,19,F,D,14.21,Entreprise industrielle,Scrum Master,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0014,EMII,P2,19,F,D,14.21,Entreprise industrielle,Scrum Master,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0014,GCA,P2,19,F,D,14.21,Entreprise industrielle,Scrum Master,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0014,ICMP,P2,19,F,D,14.21,Entreprise industrielle,Scrum Master,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0014,ESIIA,P3,19,F,D,14.21,Entreprise industrielle,Scrum Master,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0014,IGGLIA,P3,19,F,D,14.21,Entreprise industrielle,Scrum Master,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0014,IMTICIA,P3,19,F,D,14.21,Entreprise industrielle,Scrum Master,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0014,ISAIA,P3,19,F,D,14.21,Entreprise industrielle,Scrum Master,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0014,TEE,P4,19,F,D,14.21,Entreprise industrielle,Scrum Master,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0014,TEH,P4,19,F,D,14.21,Entreprise industrielle,Scrum Master,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0014,CAA,P5,19,F,D,14.21,Entreprise industrielle,Scrum Master,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0014,DTJA,P5,19,F,D,14.21,Entreprise industrielle,Scrum Master,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0014,EMP,P5,19,F,D,14.21,Entreprise industrielle,Scrum Master,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,1,3,2,2,2
